Road ID,Direction,Year,Hour,VEH,Average Speed,PC,Taxi,LGV3,LGV4,LGV6,HGV7,HGV8,PLB,PV4,PV5,NFB6,NFB7,NFB8,FBSD,FBDD,MC,HV%
3b,SB,2028,6,0,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,Bothbound,2033,6,120,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,NB,2033,6,0,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,SB,2033,6,0,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,Bothbound,2038,6,130,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,NB,2038,6,0,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,SB,2038,6,0,30,59,8,0.3,12.7,9,5,2,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,32
3b,Bothbound,2023,7,190,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,NB,2023,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,SB,2023,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,Bothbound,2028,7,200,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,NB,2028,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,SB,2028,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,Bothbound,2033,7,210,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,NB,2033,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,SB,2033,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,Bothbound,2038,7,220,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,NB,2038,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,SB,2038,7,0,30,50,11,0.4,13.6,9,5,5,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,37
3b,Bothbound,2023,8,280,30,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,NB,2023,8,0,30,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,SB,2023,8,0,30,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,Bothbound,2028,8,290,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,NB,2028,8,0,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,SB,2028,8,0,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,Bothbound,2033,8,310,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,NB,2033,8,0,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,SB,2033,8,0,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,Bothbound,2038,8,320,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,NB,2038,8,0,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,SB,2038,8,0,29,42,11,0.3,12.7,12,6,10,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,45
3b,Bothbound,2023,9,220,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,NB,2023,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,SB,2023,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,Bothbound,2028,9,230,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,NB,2028,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,SB,2028,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,Bothbound,2033,9,240,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,NB,2033,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,SB,2033,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,Bothbound,2038,9,250,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,NB,2038,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,SB,2038,9,0,30,44,13,0.3,11.7,9,10,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,42
3b,Bothbound,2023,10,220,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,NB,2023,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,SB,2023,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,Bothbound,2028,10,230,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,NB,2028,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,SB,2028,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,Bothbound,2033,10,240,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,NB,2033,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,SB,2033,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,Bothbound,2038,10,250,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,NB,2038,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,SB,2038,10,0,30,38,7,0.4,15.6,11,9,12,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,3,52
3b,Bothbound,2023,11,220,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,NB,2023,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,SB,2023,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,Bothbound,2028,11,230,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,NB,2028,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,SB,2028,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,Bothbound,2033,11,240,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,NB,2033,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,SB,2033,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,Bothbound,2038,11,250,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,NB,2038,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,SB,2038,11,0,30,35,6,0.4,13.6,14,17,9,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,2,57
3b,Bothbound,2023,12,190,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2023,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2023,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2028,12,200,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2028,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2028,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2033,12,210,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2033,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2033,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2038,12,220,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2038,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2038,12,0,30,40,11,0.4,13.6,9,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2023,13,220,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,NB,2023,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,SB,2023,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,Bothbound,2028,13,230,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,NB,2028,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,SB,2028,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,Bothbound,2033,13,240,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,NB,2033,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,SB,2033,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,Bothbound,2038,13,250,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,NB,2038,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,SB,2038,13,0,30,36,14,0.4,15.6,8,12,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,49
3b,Bothbound,2023,14,220,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2023,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2023,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2028,14,230,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2028,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2028,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2033,14,240,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2033,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2033,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2038,14,250,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,NB,2038,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,SB,2038,14,0,30,45,6,0.4,15.6,9,11,8,0,1.6,1.4,0.4,0.3,0.3,0.0,0.0,1,48
3b,Bothbound,2023,15,220,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,NB,2023,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,SB,2023,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,Bothbound,2028,15,230,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,NB,2028,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,SB,2028,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,Bothbound,2033,15,240,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,NB,2033,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,SB,2033,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,Bothbound,2038,15,250,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,NB,2038,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,SB,2038,15,0,30,42,4,0.4,14.6,11,16,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,53
3b,Bothbound,2023,16,220,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2023,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2023,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2028,16,230,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2028,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2028,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2033,16,240,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2033,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2033,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2038,16,250,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2038,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2038,16,0,30,48,7,0.4,14.6,8,10,5,0,1.6,1.4,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2023,17,240,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,NB,2023,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,SB,2023,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,Bothbound,2028,17,260,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,NB,2028,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,SB,2028,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,Bothbound,2033,17,270,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,NB,2033,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,SB,2033,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,Bothbound,2038,17,280,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,NB,2038,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,SB,2038,17,0,30,49,9,0.3,12.7,10,5,8,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,40
3b,Bothbound,2023,18,250,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2023,18,0,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2023,18,0,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2028,18,270,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2028,18,0,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2028,18,0,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2033,18,280,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2033,18,0,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2033,18,0,30,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2038,18,290,29,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,NB,2038,18,0,29,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,SB,2038,18,0,29,46,9,0.3,12.7,7,8,11,0,1.1,0.8999999999999999,0.8,0.6,0.6,0.0,0.0,2,43
3b,Bothbound,2023,19,190,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,NB,2023,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,SB,2023,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,Bothbound,2028,19,200,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,NB,2028,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,SB,2028,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,Bothbound,2033,19,210,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,NB,2033,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,SB,2033,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,Bothbound,2038,19,220,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,NB,2038,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,SB,2038,19,0,30,40,7,0.3,10.7,10,8,18,0,2.2,1.7999999999999998,0.4,0.3,0.3,0.0,0.0,1,52
3b,Bothbound,2023,20,160,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,NB,2023,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,SB,2023,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,Bothbound,2028,20,170,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,NB,2028,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,SB,2028,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,Bothbound,2033,20,180,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,NB,2033,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,SB,2033,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,Bothbound,2038,20,190,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,NB,2038,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,SB,2038,20,0,30,52,10,0.3,12.7,9,2,8,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,3,35
3b,Bothbound,2023,21,140,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,NB,2023,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,SB,2023,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,Bothbound,2028,21,140,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,NB,2028,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,SB,2028,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,Bothbound,2033,21,150,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,NB,2033,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,SB,2033,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,Bothbound,2038,21,160,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,NB,2038,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,SB,2038,21,0,30,47,16,0.3,12.7,7,3,10,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,36
3b,Bothbound,2023,22,110,30,50,16,0.3,12.7,8,4,5,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,33
3b,NB,2023,22,0,30,50,16,0.3,12.7,8,4,5,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,33
3b,SB,2023,22,0,30,50,16,0.3,12.7,8,4,5,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,33
3b,Bothbound,2028,22,120,30,50,16,0.3,12.7,8,4,5,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,33
3b,NB,2028,22,0,30,50,16,0.3,12.7,8,4,5,0,1.1,0.8999999999999999,0.4,0.3,0.3,0.0,0.0,1,33
